id,created_add,name,screen_name,full_text
227,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Si otra empresa me ofrece un puesto similar con remuneración ligeramente superior se quedaría en la empresa
228,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"Mi puesto de trabajo esta adecuado, con los implementos necesarios para desarrollar mi trabajo en la empresa"
229,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"Me siento tratado con dignidad, equidad y respeto"
230,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,El ambiente laboral de mi área es tranquilo y se encuentra libre de tensiones entre jefes y compañeros
231,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Me proporcionan implementos para la protección personal dentro de la empresa
232,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Existente actividades de prevención de enfermedades profesionales y de accidentes laborales
233,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Me agrada conocer otras funciones o áreas de la entidad pues ello me permite desempeñar otros cargos dentro de la empresa
234,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,En la empresa existe igualdad de oportunidades entre los colaboradores
235,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Me siento motivado para realizar mi trabajo en la empresa
236,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Las funciones que realizo están acordes con mis estudios y experiencia
237,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,En la empresa se maneja la comunicación de forma efectiva entre jefes y colaboradores
238,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"Las ideas, sugerencia y preocupaciones del personal son valoradas y tenidas en cuenta por los superiores inmediatos"
239,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"Me siento escuchado y valorado por mi jefe cuando le expongo mis ideas, problemas en mi trabajo o mis puntos de vista"
240,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La comunicación entre un área de trabajo a otra es buena
241,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La información requerida para el desempeño de mi gestión es clara y oportuna
242,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,El rendimiento del colaborador es tenido en cuenta dentro de las promociones empresariales
243,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La empresa se preocupa por la capacitación y desarrollo del personal para que realice mejor su trabajo
244,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,la empresa brinda estabilidad futura para el desempeño
245,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Me siento tenido en cuenta dentro de las actividades programadas por la empresa
246,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La relación entre jefe inmediato y demás colaboradores es cordial
247,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,El nivel de exigencia por parte de los jefes inmediatos es adecuado
248,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Los superiores inmediatos son justos en el momento en el momento de tomar decisiones relacionadas con el trabajo
249,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Se realizan reuniones periódicas con mi superior inmediato para el seguimiento de las actividades
250,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Mi jefe me retroalimenta y me orienta sobre si estoy haciendo bien o mal mi trabajo
251,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Siento respaldo de mi superior inmediato para el logro de las actividades que realizo
252,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Tengo buena relación con mis compañeros de trabajo
253,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"Existen lazos de confianza, amistad y respeto entre los diferentes compañeros de trabajo"
254,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Participo en las actividades realizadas por la empresa
255,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Recibo colaboración y apoyo de mis compañeros de trabajo para realizar mi trabajo
256,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Siento gusto apoyando a mis compañeros de trabajo
257,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Me satisface la información recibida de mis compañeros de trabajo
258,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La información que recibo de mis compañeros de trabajo para realizar mi gestión es oportuna
259,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,"La atención dada a los clientes internos se caracteriza por la objetividad, el respeto y el afán de servicio al cliente"
260,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,Las reuniones de mi equipo de trabajo son creativas y aportan soluciones a los problemas del proceso
261,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La empresa reconoce las ideas de los colaboradores para el mejoramiento de los resultados
262,2022-09-13 9:00:00,Cuestionario Mar Rivas,@maryrivas,La empresa me incentiva a desarrollar ideas que permitan el mejor desarrollo en la productividad y crecimiento en ella
263,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Cómo califica usted los conocimientos que tiene acerca de los objetivos de la empresa?
264,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Califique la cantidad de información que recibió acerca de los objetivos y políticas de su empresa al ingresar a ella?
265,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Al participar usted en el cumplimiento de los objetivos de la empresa, cómo satisface usted sus deseos y necesidades personales?"
266,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Califique la ayuda y la colaboración que usted cree que existe entre los trabajadores de esta empresa?
267,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Califique la ayuda y colaboración que usted presta a sus compañeros en el trabajo?
268,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Califique la ayuda que usted, presta para la solución de los problemas en su sección?"
269,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Cómo califica su participación, si usted está vinculado en grupos de trabajo en la empresa?"
270,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Fuera de las horas de trabajo, con qué frecuencia se relaciona usted con sus compañeros de labor?"
271,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Califique la frecuencia con que usted acostumbra a divertirse con compañeros de su sección o de otra sección de la empresa?
272,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Qué tanto participa usted de las actividades que realizan sus amigos en la empresa?
273,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Qué tanta ayuda le piden sus compañeros para el desempeño de su trabajo?
274,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿La empresa organiza paseos, actividades deportivas, fiestas u otras actividades de diversión?"
275,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Cuándo usted tiene un problema de trabajo lo soluciona con sus compañeros y superiores?
276,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Cómo califica usted, el trato y relación con su jefe?"
277,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Cómo califica usted, la confianza entre los jefes y trabajadores de esta empresa?"
278,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Cómo califica sus relaciones con sus compañeros de trabajo?
279,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Considera adecuado plantear a su Jefe inquietudes y problemas relacionados con lo laboral?
280,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Considera adecuado plantear a sus compañeros inquietudes y problemas relacionados con lo laboral?
281,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Realiza sus labores a plena voluntad? ¿Su jefe es una persona justa?
282,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Considera de carácter relevante siempre obedecer a su Jefe?
283,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Su jefe controla su trabajo?
284,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Obtiene la ayuda de su jefe para hacer mejor su trabajo?
285,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Considera importante comentar con sus superiores los problemas que le afectan y tienen relación con su trabajo estrictamente?
286,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Recibió suficiente información acerca de las obligaciones y labores que tiene que desempeñar?
287,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Está contento usted de trabajar en esta empresa?
288,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Cumple usted con su trabajo a cabalidad?
289,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿La recompensa que recibe cuando realiza una labor bien hecha es proporcional a su expectativa?
290,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Es para usted importante estar trabajando en esta empresa?
291,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Usted toma decisiones en su trabajo sin consultar con su jefe?
292,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Le gustaría asumir nuevas responsabilidades en su trabajo, además de las que tiene actualmente?"
293,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Participa usted, de las decisiones de esta empresa?"
294,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,"¿Las directivas tienen en cuenta su situación personal, al tomar una decisión?"
295,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿El trabajo que usted realiza es revisado en esta empresa?
296,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Los resultados de la revisión de su trabajo se le socializan?
297,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿La realización de su trabajo con frecuencia la comenta con su jefe?
298,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Si su jefe lo controla afecta su trabajo?
299,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Le parece adecuada la forma como su jefe lo controla?
300,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Para que el empleado trabaje bien debe ser controlado?
301,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Se encuentra usted satisfecho con su salario actual?
302,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Son cumplidos con el pago de las prestaciones de ley?
303,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Admitiendo la temporalidad propia de los cargos públicos existe estabilidad laboral?
304,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿La dependencia permite proyectarse al futuro como promoción interna?
305,2022-09-13 9:00:00,Cuestionario IMOC,@mendezi,¿Desde su punto de vista personal tiene injerencia motivacional el tener un mayor y mejor salario?
306,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente le pone pilas a lo que hace.
307,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,El jefe nos aclara lo que tenemos que hacer.
308,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Nos tratan como personas que conocemos nuestro trabajo.
309,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Son frecuentes las pugnas y rivalidades entre compañeros.
310,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,No podemos hacer nada sin autorización.
311,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cuando uno hace un buen trabajo, recibe algún estímulo no monetario."
312,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,NO existen prestaciones extralegales.
313,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,NO es claro como toman decisiones en la empresa acerca de los empleados.
314,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Tenemos todo lo que se necesita para hacer nuestro trabajo.
315,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A la gente le interesa hacer los trabajos importantes.
316,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Hay desorganización y falta de prioridades para hacer el trabajo.
317,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Uno solo puede hacer en el trabajo lo que dicen.
318,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A la gente le da temor hacer preguntas sobre el trabajo.
319,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Uno puede decidir el método para hacer el trabajo.
320,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Cuando uno rinde en el trabajo nadie se lo agradece.
321,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En la empresa dan prestaciones adicionales a las legales.
322,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Por cualquier error que uno comete es sancionado.
323,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Nos dejan hacer el trabajo y solo cuando lo acabamos rendimos cuentas.
324,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Nadie sabe qué le corresponde hacer.
325,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente no se esmera por hacer un buen trabajo.
326,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Para tomar cualquier decisión hay que consultar al jefe.
327,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Hay buenas relaciones entre jefes y colaboradores.
328,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Por lo general NO nos consultan cuando cambian políticas.
329,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Los comentarios que uno recibe sobre su trabajo son razonables.
330,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Anualmente hay aumento de sueldo en la empresa.
331,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Es difícil trabajar en grupo por la desconfianza que hay entre mis compañeros.
332,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Las áreas de trabajo están bien iluminadas.
333,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cuando hay dificultades para realizar un trabajo, la gente retarda su ejecución."
334,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Se vive en un ambiente de orden y organización.
335,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Nadie tiene en cuenta nuestras ideas para mejorar el trabajo.
336,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cuando necesitamos algo, el jefe está dispuesto a ayudarnos."
337,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Para hacer cualquier cosa se necesita aprobación previa.
338,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cuando la gente hace bien el trabajo, NO recibimos estímulos."
339,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente que hace un trabajo similar al mío en la empresa gana más que yo.
340,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Aquí se despide a la gente con facilidad.
341,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Uno puede escoger la forma de hacer su trabajo.
342,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Uno aprende mucho de los trabajos que hace en la empresa.
343,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Es frecuente iniciar trabajos sin saber para qué se hacen.
344,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A todo el mundo le interesa dar ideas para mejorar el trabajo.
345,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Cuando se solicita un favor todos dicen estar ocupados.
346,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Para conseguir un permiso hay que hacer trámites largos.
347,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A la gente la viven sancionando por fallas en su trabajo.
348,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Las prestaciones que recibimos son justas.
349,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Puedo contar con la empresa como respaldo en mi vejez.
350,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Cuando uno se esfuerza recibe reconocimiento no monetario.
351,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Muchas veces se trabaja tan poco como sea posible.
352,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,El trabajo se hace de forma planeada y organizada.
353,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En la empresa están preocupados porque uno emplee bien su tiempo.
354,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Uno trabaja rodeados de compañeros, no de competidores."
355,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Viven sancionando a la gente por errores pequeños.
356,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Si uno trabaja bien, puede esperar a que lo asciendan."
357,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Los aumentos salariales no compensan el aumento del costo de la vida.
358,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Aquí la gente no se entromete en la vida privada de los demás.
359,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Todo el mundo se esmera por hacer un buen trabajo.
360,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En la empresa esperan que el trabajo de uno sea de alta calidad.
361,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Al presentarse un problema especial, no se sabe quién debe resolverlo."
362,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,El trabajo se revisa únicamente al finalizarlo.
363,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente se comporta diferente cuando el jefe está cerca.
364,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"La gente se atreve a expresar desacuerdos inmediatamente, especialmente si así se pueden evitar problemas."
365,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Aquí solo se fijan en los errores, no en las cualidades de trabajo."
366,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente recibe un salario acorde a sus habilidades.
367,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La empresa se preocupa por la seguridad industrial.
368,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,El jefe nos ayuda cuando lo necesitamos.
369,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A los jefes no les interesa que le demos ideas para mejorar la calidad del trabajo.
370,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Las personas nuevas reciben un buen entrenamiento.
371,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Cada cual hace su trabajo como mejor le parezca.
372,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Aquí se dicen las cosas como son, pero de buena manera."
373,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Normalmente me dicen todo lo que tengo que hacer.
374,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cuando alguien comete un error, lo ayudan para que no vuelva a ocurrir."
375,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,La gente que hace mi trabajo en otras empresas ganan más que yo.
376,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,El ambiente que se respira en esta empresa es tenso.
377,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En esta empresa se publican las noticias de interés para los empleados.
378,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Aquí se preocupan por mantener informado al personal de las nuevas técnicas relacionadas con el trabajo con el fin de mejorar la calidad del mismo A la empresa le interesa mantener al personal actualizado técnicamente.
379,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Se observa cierta desorganización en la distribución del trabajo.
380,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En esta organización se busca que cada cual tome decisiones de cómo realizar su trabajo. La empresa está interesada en que cada uno decida cómo hacer su trabajo.
381,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"No vale la pena ayudar a los compañeros, a la larga no agradecen. Si uno ayuda a la gente nadie se lo agradece."
382,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Aquí uno puede expresarse sin temores con respecto a su trabajo. La gente se expresa sin temor, acerca de su trabajo."
383,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Cualquier error que se cometa en el trabajo, indispone a los superiores. Los jefes se molestan con cualquier error que uno cometa."
384,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,"Mis amigos fuera del trabajo tiene mejor ingreso que yo. Mis amigos que hacen lo mismo que yo, ganan lo mismo en otras empresas."
385,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Los empleados pueden defenderse de la organización. Uno puede expresar desacuerdo con decisiones tomadas por el jefe.
386,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En la empresa hay preocupación porque uno eduque a sus hijos.
387,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,En realidad a casi nadie le importa comenzar un trabajo aun cuando no se haya terminado el que se está haciendo. Se comienzan los trabajos dejando los anteriores a medias.
388,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Por lo general las órdenes que recibimos están de acuerdo con las dadas anteriormente. Los jefes NO se contradicen al dar órdenes.
389,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Los jefes tienen en cuenta las iniciativas de los colaboradores.
390,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Entre diferentes dependencias nos colaboramos.
391,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Hay demasiados trámites para todo.
392,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Da lo mismo que le pongan pilas al trabajo o que no se las pongan.
393,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Los ingresos que uno recibe en la empresa permiten vivir decentemente.
394,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,Las directivas están pendientes de los más min errores que se puedan cometer. Los jefes solo se fijan en los errores que cometemos.
395,2022-09-13 9:00:00,Cuestionario TECLA,@sudarsky,A menudo se presentan hostilidades entre el personal. Los conflictos entre el personal son frecuentes.
396,2022-09-13 9:00:00,Cuestionario Likert,@likert,En nuestro departamento la mayoría conoce bien las metas.
397,2022-09-13 9:00:00,Cuestionario Likert,@likert,Existe integración y cooperación entre los miembros del departamento.
398,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mi coordinador promueve actitudes positivas.
399,2022-09-13 9:00:00,Cuestionario Likert,@likert,En nuestro departamento sabemos que a lcanzar los objetivos trae como consecuencias actitudes positivas.
400,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mi coordinador está orientado a los resultados de acuerdo en desacuerdo obtenidos en el trabajo.
401,2022-09-13 9:00:00,Cuestionario Likert,@likert,Existe reconocimiento de trabajos bien realizado por parte del departamento de recursos humanos.
402,2022-09-13 9:00:00,Cuestionario Likert,@likert,Se informa periódicamente al empleado sobre el avance de metas y logros de objetivos.
403,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mis necesidades básicas están siendo satisfechas adecuadamente.
404,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mi coordinador fortalece la confianza entre el equipo.
405,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mi coordinador exige mucho de nosotros.
406,2022-09-13 9:00:00,Cuestionario Likert,@likert,Mis compañeros suelen hablar positivamente del departamento.
407,2022-09-13 9:00:00,Cuestionario Likert,@likert,Recibo la capacitación adecuada y a tiempo para alcanzar las nuevas demandas de trabajo.
408,2022-09-13 9:00:00,Cuestionario Likert,@likert,Damos seguimientos a los objetivos del departamento.
409,2022-09-13 9:00:00,Cuestionario Likert,@likert,Me siento parte de la organización.
410,2022-09-13 9:00:00,Cuestionario Likert,@likert,Conozco la filosofía y objetivos de la institución.
411,2022-09-13 9:00:00,Cuestionario Likert,@likert,Nuestro trabajo es un reto diario y no una tarea más.
412,2022-09-13 9:00:00,Cuestionario Likert,@likert,Existe un ambiente de confianza entre compañeros.
413,2022-09-13 9:00:00,Cuestionario Likert,@likert,Se toman en cuenta las iniciativas y sugerencias persona les.
414,2022-09-13 9:00:00,Cuestionario Likert,@likert,En nuestro departamento nos encontramos orientados a resultados obtenidos por el equipo de trabajo.
415,2022-09-13 9:00:00,Cuestionario Likert,@likert,Se toma en cuenta nuestra opinión en decisiones importantes.
416,2022-09-13 9:00:00,Cuestionario Likert,@likert,Las herramientas de trabajo son las adecuadas.
417,2022-09-13 9:00:00,Cuestionario ECO,@toro,Trato Interpersonal (TRAIN). Percepción del grado en que el personal se ayuda entre sí y sus relaciones son de cooperación y respeto.
418,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Apoyo del Jefe (APJEF). Percepción del grado en que el jefe respalda, estimula y da participación a sus colaboradores."
419,2022-09-13 9:00:00,Cuestionario ECO,@toro,Sentido de Pertenencia (SENPE). Percepción del grado de orgullo derivado de la vinculación a la empresa. Sentido de compromiso y responsabilidad en relación con sus objetivos y programas.
420,2022-09-13 9:00:00,Cuestionario ECO,@toro,Retribución (RETRI). Grado de equidad percibida en la remuneración y los beneficios derivados del trabajo.
421,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Disponibilidad de Recursos (DISRE). Percepción del grado en que el personal cuenta con los equipos, los implementos y el aporte requerido de otras personas y dependencias para la realización de su trabajo."
422,2022-09-13 9:00:00,Cuestionario ECO,@toro,Estabilidad (ESTA). Percepción del grado en que los empleados ven claras posibilidades de permanencia de la empresa y estiman que a la gente se la conserva o despide con criterio justo.
423,2022-09-13 9:00:00,Cuestionario ECO,@toro,Claridad Organizacional (CLAOR). Grado en que el personal percibe que ha recibido información apropiada sobre su trabajo y sobre el funcionamiento de la empresa.
424,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Coherencia (COHER). Percepción de la medida en que las actuaciones del personal y de la empresa se ajustan a los principios, objetivos, normas y reglamentos establecidos"
425,2022-09-13 9:00:00,Cuestionario ECO,@toro,Trabajo en Equipo (TEQUI). Grado en que se percibe que existe en la empresa un modo organizado de trabajar en equipo y que tal modo de trabajo es conveniente para el empleado y para la empresa.
426,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Valores Colectivos (VALCO). Grado en que se perciben en el medio interno: Cooperación (ayuda mutua), Responsabilidad (esfuerzo adicional, cumplimiento) y Respeto (consideración, buen trato)."
427,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Disposición al Esfuerzo (DESF). Interés de la persona por dedicar tiempo y esfuerzo al trabajo. Medida en que el trabajo constituye un interés central de la vida de la persona (Brown y Leigh, 1986)."
428,2022-09-13 9:00:00,Cuestionario ECO,@toro,"Apoyo Organizacional Percibido (AOP). Creencia o estimativo subjetivo acerca del grado de atención personal, interés y apoyo que el empleado obtiene de la empresa y de sus jefes (Eisenberger et al., 1986)"
429,2022-09-13 9:00:00,Gestión de los recursos humanos,@peopleware,"Gestión de los recursos humanos:Justo al comienzo del libro, en las páginas 3 y 4, los autores nos cuentan que estuvieron desde 1979 hasta 1988, recopilando más de 5000 historias de proyectos en el mundo real. De entre todos los proyectos que se cancelaron, o se pospusieron hasta el infinito, o proyectos que desarrollaron productos que no se usaron, ni uno solo los justifica por causas tecnológicas. La causa más frecuente era “políticas”. Este término engloba factores como problemas de comunicación, desencanto con el jefe o con el cliente, falta de motivación y alta rotación.

En estas primeras páginas también se pone de relieve los problemas de tratar a las personas como piezas intercambiables, teniendo en cuenta que el desarrollo de software es una tarea más intelectual que mecánica. Por ejemplo, imagínate que contratamos a Stephen King para escribir una novela y, a la mitad, lo despedimos (o se marcha) y en su lugar contratamos a H. P. Lovecraft para que continúe y termine el trabajo. Los dos son grandes escritores de terror, ¿qué podría salir mal?.

Veamos con otra idea extraída de esta primera parte. En el libro afirman que los “managers” ponen en peligro la calidad del producto al establecer plazos inalcanzables. Se engañan pensando lanzan un desafío interesante para sus trabajadores, algo que los ayude a luchar por la excelencia, cuando en realidad les están quemando y forzando a que busquen atajos.
De hecho, Peopleware nos ofrece una definición de productividad basada en cuanta calidad eres capaz de generar. Y no hay nada nuevo aquí ya que el triángulo de hierro de los proyectos (tiempo, alcance y costes) se cumple inexorablemente.

"
